ID,rating,review,product,price,ttr,words_per_t_unit,words_per_clauses,flesch_reading_ease,l2sca_W,l2sca_S,l2sca_VP,l2sca_C,l2sca_T,l2sca_DC,l2sca_CT,l2sca_CP,l2sca_CN,l2sca_MLS,l2sca_MLT,l2sca_MLC,l2sca_C/S,l2sca_VP/T,l2sca_C/T,l2sca_DC/C,l2sca_DC/T,l2sca_T/S,l2sca_CT/T,l2sca_CP/T,l2sca_CP/C,l2sca_CN/T,l2sca_CN/C,lca_wordtypes,lca_swordtypes,lca_lextypes,lca_slextypes,lca_wordtokens,lca_swordtokens,lca_lextokens,lca_slextokens,lca_ld,lca_ls1,lca_ls2,lca_vs1,lca_vs2,lca_cvs1,lca_ndw,lca_ndwz,lca_ndwerz,lca_ndwesz,lca_ttr,lca_msttr,lca_cttr,lca_rttr,lca_logttr,lca_uber,lca_lv,lca_vv1,lca_svv1,lca_cvv1,lca_vv2,lca_nv,lca_adjv,lca_advv,lca_modv
B00DZUBORA,5.0,jennair cooktop knob  brushed finish perfectly matches my jennair stove top knobs fast ship as promised well packaged  the original ones only seem to last about  years so buy two  i have replaced three in the last  or six years  this is a perfect match  great seller much better than the appliance store,whirlpool  knob,14.78,0.9056603773584906,53.0,7.571428571428571,26.14,53,1,9,7,1,2,1,1,4,53.0,53.0,7.5714,7.0,9.0,7.0,0.2857,2.0,1.0,1.0,1.0,0.1429,4.0,0.5714,32,8,28,8,38,10,34,10,0.89,0.29,0.25,0.29,0.57,0.53,32,32,32.0,32.0,0.84,0.84,3.67,5.19,0.95,33.44,0.82,1.0,7.0,1.87,0.21,0.73,0.18,0.12,0.29
B0156N8E9O,5.0,this thing was easy to install and completely worked  i love it when i get something for a good price and it does exactly what its supposed to do  this worked  if your dishwasher hookup was falling off leaking of you had to angle it to get it to work this will make it like new again  got it done in less than five minutes with a flat head and a needle nose  done and done right,whirlpool  faucet,17.41,0.7142857142857143,77.0,9.625,27.16,77,1,15,8,1,5,1,3,9,77.0,77.0,9.625,8.0,15.0,8.0,0.625,5.0,1.0,1.0,3.0,0.375,9.0,1.125,32,7,29,7,42,7,38,7,0.9,0.18,0.22,0.17,0.5,0.5,32,32,32.0,32.0,0.76,0.76,3.49,4.94,0.93,22.31,0.76,0.56,5.56,1.67,0.26,1.0,0.21,0.08,0.29
B00G8U8RWE,1.0,both knob size adapters were way to big for my range  and after about an hour of trying to make it work i had to give up  the black and white attachment pieces really didnt look different in size to begin with  plus it was incredibly difficult to insert them into the know to fiti wouldnt recommend unless you are certain they will fit your range,stanco universal  gas burner knobs chrome,29.18,0.8484848484848485,66.0,9.428571428571429,21.41,66,1,13,7,1,6,1,1,9,66.0,66.0,9.4286,7.0,13.0,7.0,0.8571,6.0,1.0,1.0,1.0,0.1429,9.0,1.2857,32,7,27,6,36,7,29,6,0.81,0.21,0.22,0.25,0.5,0.5,32,32,32.0,32.0,0.89,0.89,3.77,5.33,0.97,47.35,0.93,1.0,8.0,2.0,0.28,0.83,0.28,0.03,0.31
B001AKCLVK,1.0,the battery door has to be forced to fit and stay on  also i had to do surgery on the battery connections to get the unit to work and if you press on the cover the wrong way trying to get to stay on it will still shut the thing off,precisertm multifunction indoor room lcd electronic temperature humidity meter digital thermometer hygrometer weather station alarm clock,4.0,0.6470588235294118,51.0,12.75,53.55,51,1,11,4,1,3,1,1,3,51.0,51.0,12.75,4.0,11.0,4.0,0.75,3.0,1.0,1.0,1.0,0.25,3.0,0.75,24,2,21,2,28,3,24,3,0.86,0.12,0.08,0.0,0.0,0.0,24,24,24.0,24.0,0.86,0.86,3.21,4.54,0.95,31.28,0.88,0.82,7.36,1.92,0.38,0.9,0.04,0.08,0.12
B00G23MKHA,5.0,great ice maker for our purposes we have used it for about  month we turn it on about three times a month and use it for  days at a time the only negative is the display it lights up for about  seconds when you turn it on and then the little light turns off and its hard to see the settings but that has not really been an issue for us id buy it again,whynter  portable ice maker  stainless steel,23.78,0.72,75.0,12.5,29.19,75,1,8,6,1,3,0,2,9,75.0,75.0,12.5,6.0,8.0,6.0,0.5,3.0,1.0,0.0,2.0,0.3333,9.0,1.5,30,5,24,5,38,5,30,5,0.79,0.17,0.17,0.11,0.11,0.24,30,30,30.0,30.0,0.79,0.79,3.44,4.87,0.94,24.31,0.8,0.67,4.0,1.41,0.2,0.85,0.17,0.1,0.27
B00UB441HS,5.0,after hearing about counterfeit water filters on the market i decided to pay a bit more and go with the branded name first thing i noticed was the taste of my water dramatically improved but the caveat is that the previous filter had gone through two cycles based off of my refrigerator filter notification even though you may think i am wrong right off the bat for cycling my filter twice before replacing them but our water quality in our city is rated very high and so therefore with small children constantly using the door water station to fill small cups i felt safe to run the filters twice the previous filter is a very common and popular filter brand sold on amazon and i have used them twice thinking that saving about  to  a filter was worth it comma however after tasting the water going back to the branded filter that feel that maybe the quality was worth the money i will buy these again,whirlpool  everydrop refrigerator water filter   pack,49.98,0.6204819277108434,166.0,9.764705882352942,-80.1,166,1,26,17,1,9,1,3,21,166.0,166.0,9.7647,17.0,26.0,17.0,0.5294,9.0,1.0,1.0,3.0,0.1765,21.0,1.2353,68,14,56,13,106,25,85,24,0.8,0.28,0.21,0.17,0.86,0.66,68,38,38.4,38.9,0.64,0.76,4.67,6.6,0.9,21.28,0.66,0.79,18.24,3.02,0.27,0.58,0.12,0.06,0.18
B00DM8JSDC,1.0,original worked from  to  or  years purchased and installed this one on september    april  not even two years gears inside of it grind and transmission does not want to turn and binds up even when removed from washer  cheap replacement junkno not motor coupling brake or any other parts it is within the transmission itselflooks like many others have had the same failure with this replacement part,whirlpool  transmission,174.75,0.7910447761194029,67.0,13.4,11.93,67,1,7,5,1,2,1,4,6,67.0,67.0,13.4,5.0,7.0,5.0,0.4,2.0,1.0,1.0,4.0,0.8,6.0,1.2,32,11,28,11,40,13,33,13,0.82,0.39,0.34,0.36,1.45,0.85,32,32,32.0,32.0,0.8,0.8,3.58,5.06,0.94,26.48,0.85,1.0,11.0,2.35,0.33,0.71,0.18,0.03,0.21
B0050KJOQ6,1.0,add me to the list of folks who have had this switch fail prematurely mine lasted about a year which is better than some folks have gotten but it shouldnt fail that quickly guess i should be happy that the price seems to have gone down since i bought it last year though i think ill look for a different supplier, x  washing machine lid switch repair part for whirlpool amana maytag kenmore and more,8.28,0.8032786885245902,61.0,5.545454545454546,43.4,61,1,13,11,1,8,1,0,10,61.0,61.0,5.5455,11.0,13.0,11.0,0.7273,8.0,1.0,1.0,0.0,0.0,10.0,0.9091,28,5,26,5,38,6,32,6,0.84,0.19,0.18,0.1,0.1,0.22,28,28,28.0,28.0,0.74,0.74,3.21,4.54,0.92,18.82,0.81,1.0,10.0,2.24,0.31,0.75,0.19,0.12,0.31
B00AYBLLS0,5.0,great price  i replaced the pcb only to find that the stator had a bad coil with the windings shorted inside the coil  problem was that all phases measured specified resistance and it appeared undamaged  a friend with more experience in dc brushless motors saw the motor attempt to spin the drum but only oscillated a bit and stopped with no error code  he showed me his instrument to measure the flux of a coil and he found the problem in less than five minutes  guess i need to buy one more test instrument for checking shorted coils,lg electronics  washing machine motor stator with rotor position sensor,178.37,0.7142857142857143,98.0,9.8,-11.08,98,1,15,10,1,5,1,2,14,98.0,98.0,9.8,10.0,15.0,10.0,0.5,5.0,1.0,1.0,2.0,0.2,14.0,1.4,46,15,44,15,58,18,55,18,0.95,0.33,0.33,0.28,1.39,0.83,46,42,41.0,41.7,0.79,0.84,4.27,6.04,0.94,30.89,0.8,0.83,12.5,2.5,0.27,0.8,0.07,0.02,0.09
B015BRB51E,3.0,although these are priced lower than the vicks brand they are the same and dont seem to last more than  months what i do when they get a little mushy is to use  of them together i just squeeze them to make sure that they fit they stay in place better and dont fall over use filtered water and every time i fill the reservoir i reverse the filters to make sure they are wet all the way to the top i use the humidifier all winter long  hours a day to keep the humidity level as close to  as possible you have to handle them carefully or you can rip the fabric which is why i only give them  stars along with the price they shouldnt cost that much for what your getting also the filters that have the metal in them to help them stay up and straight are a little better,filterbuy replacement humidifier wick filters compatible with  kaz amp vicks pack of ,19.98,0.6038961038961039,inf,8.105263157894736,-59.46,154,1,29,19,0,16,0,3,15,154.0,0.0,8.1053,19.0,0.0,0.0,0.8421,0.0,0.0,0.0,0.0,0.1579,0.0,0.7895,64,15,59,15,85,17,74,17,0.87,0.23,0.23,0.21,1.04,0.72,64,38,40.1,42.4,0.75,0.76,4.91,6.94,0.94,30.21,0.8,0.79,15.04,2.74,0.26,0.89,0.18,0.08,0.26
B00UZRV9MG,5.0,i was surprised at how awesome this machine is i havent been able to afford full size washing machine and got this thing instead since i had an amazon gift card it actually holds quite a bit at once like maybe  or  mens large shirts the dryer doesnt hold as many but a spin cycle for that is only  minutes so its no big deal i use it outside though so its easy to drain i would recommend either outside next to a socket and hose if you dont have those then a shower will do my husband and i had a ton of dirty laundry piled up  months worth because we couldnt afford the laundromat and had just been washing the necessities in the sink welcome to your early  ive been catching up and each time this thing works like a charm it even got some spots out that i figured i would need a fancy washer or stain remover to do anyways i am very pleased i live in puerto rico and the seller had some problems shipping it to me but amazon was really helpful and took care of it and once it arrived they gave me a  refund for the inconvenience,portable compact washer and spin dry cycle with built in pump  washer amp  spin dryer,18.47,0.6585365853658537,205.0,8.91304347826087,-111.23,205,1,28,23,1,14,1,7,23,205.0,205.0,8.913,23.0,28.0,23.0,0.6087,14.0,1.0,1.0,7.0,0.3043,23.0,1.0,96,37,87,37,126,38,104,38,0.83,0.37,0.39,0.21,1.24,0.79,96,42,41.4,43.2,0.76,0.85,6.05,8.55,0.94,37.35,0.84,0.86,21.55,3.28,0.24,0.82,0.17,0.07,0.24
B01DYPY7UG,5.0,im a fan of this filtration system changing filters is a quick and simple process at least on my appliance these are great filters that last a long time with steady use though these are reasonably priced imo i like the savings i get buying them in a  this was my first experience purchasing through jfl dist and i am a satisfied customer honestly i just looked for the product i needed on amazon and ordered what i felt was the best deal that being said the filters shipped out promptly and were on my doorstep safe and sound in less than  hours and i live very close to the middle of nowhere,pure green water filter  nsf certified  maytag  refrigerator water filter lead free   pack  count,39.99,0.7168141592920354,113.0,8.692307692307692,-17.85,113,1,15,13,1,9,1,4,16,113.0,113.0,8.6923,13.0,15.0,13.0,0.6923,9.0,1.0,1.0,4.0,0.3077,16.0,1.2308,56,18,52,16,71,20,60,18,0.85,0.3,0.32,0.15,0.31,0.39,56,40,39.9,38.7,0.79,0.8,4.7,6.65,0.94,33.25,0.87,1.0,13.0,2.55,0.22,0.79,0.23,0.08,0.32
B0089VAAF2,5.0,this filter is slightly smaller in diameter than the oem product  i had no trouble installing it and have not experienced any leaking at the connection water flow filtration and lifetime capacity gallons is equal to the oem product  a very good value when compared to the pricey samsung oem filter,watersentinel  refrigerator replacement filterfits samsung  hafcinexp ,25.98,0.803921568627451,51.0,17.0,19.71,51,1,4,3,1,0,0,1,4,51.0,51.0,17.0,3.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,0.3333,4.0,1.3333,28,10,25,10,34,13,29,13,0.85,0.45,0.36,0.5,1.0,0.71,28,28,28.0,28.0,0.82,0.82,3.4,4.8,0.94,27.82,0.86,1.0,4.0,1.41,0.14,0.89,0.14,0.07,0.21
B000KKO4ZM,5.0,this is the perfect solution and was so easy i did it myself in about  minutes  now i have more room in my tiny laundry room and the machines line up instead of my dryer sticking out about  inches farther than my washer  look no further  this is it  great price too adjustable  cant say enough  ladies  you can do it,builders best   od aluminum zero periscope adjustable dryer vent duct,27.49,0.8032786885245902,61.0,8.714285714285714,26.48,61,1,7,7,1,4,1,1,8,61.0,61.0,8.7143,7.0,7.0,7.0,0.5714,4.0,1.0,1.0,1.0,0.1429,8.0,1.1429,33,6,25,6,39,6,29,6,0.74,0.21,0.18,0.0,0.0,0.0,33,33,33.0,33.0,0.85,0.85,3.74,5.28,0.95,34.89,0.86,0.8,3.2,1.26,0.14,0.92,0.34,0.03,0.38
B005BQR70O,5.0,not an exact match but my model was discontinued  the plugs are different than the old style but this one comes with a plug and hook and an exact match to the other end into the wiring harness  very simple install fit was tight as it should be  took about  minutes to install and works fine,frigidaire  vent assembly for dishwasher,140.3,0.7857142857142857,18.666666666666668,9.333333333333334,40.02,56,1,7,6,3,3,2,2,7,56.0,18.6667,9.3333,6.0,2.3333,2.0,0.5,1.0,3.0,0.6667,0.6667,0.3333,2.3333,1.1667,26,8,23,8,33,11,27,11,0.82,0.41,0.31,0.5,1.5,0.87,26,26,26.0,26.0,0.79,0.79,3.2,4.53,0.93,22.27,0.85,1.0,6.0,1.73,0.22,0.83,0.26,0.04,0.3
B0000DK356,5.0,ive been using these wick filters for my particular model of humidifier for several yearsit is a great filter but you have to flip your filter to keep the top half from drying out since the fan sits above the filter on most humidifiers that use wick filters i try to keep them changed once a month when possible,holmes  wick humidifier filter,15.97,0.8135593220338984,59.0,11.8,28.51,59,1,9,5,1,4,1,0,10,59.0,59.0,11.8,5.0,9.0,5.0,0.8,4.0,1.0,1.0,0.0,0.0,10.0,2.0,28,8,24,8,36,13,31,13,0.86,0.42,0.29,0.11,0.11,0.24,28,28,28.0,28.0,0.78,0.78,3.3,4.67,0.93,22.19,0.77,0.78,5.44,1.65,0.23,0.67,0.29,0.0,0.29
B000VL060M,5.0,i waited to long without replacing my old filter i just didnt think about it so by the time i looked at it it was so yucky i threw it out right away this was so inexpencive and i got it in the mail the next day i will add a reminder to reorder a new one every  months,broan  filter,10.0,0.7288135593220338,59.0,8.428571428571429,45.43,59,1,9,7,1,4,1,0,8,59.0,59.0,8.4286,7.0,9.0,7.0,0.5714,4.0,1.0,1.0,0.0,0.0,8.0,1.1429,28,7,24,6,36,7,28,6,0.78,0.21,0.25,0.11,0.11,0.24,28,28,28.0,28.0,0.78,0.78,3.3,4.67,0.93,22.19,0.86,1.0,9.0,2.12,0.32,0.7,0.21,0.11,0.32
B00M4JCJD6,5.0,has been working fine for me ever since i installed it in my samsung dryer my dryer wouldnt heat at all so i opened it up and checked the resistance to this thermostat and after replacing it it is working totally fine so far fingers crossed i will update if it ever goes out again,samsung  assembly bracket thermostat,6.91,0.7636363636363637,55.0,9.166666666666666,32.57,55,1,7,6,1,5,1,1,7,55.0,55.0,9.1667,6.0,7.0,6.0,0.8333,5.0,1.0,1.0,1.0,0.1667,7.0,1.1667,26,7,19,7,34,8,24,8,0.71,0.33,0.27,0.22,0.44,0.47,26,26,26.0,26.0,0.76,0.76,3.15,4.46,0.92,20.13,0.79,0.89,7.11,1.89,0.33,0.82,0.08,0.08,0.17
B00004YWK2,4.0,got it today installed it and tossed a load of wet clothes in the dryer and turned it on with the damper set to blow into the housewow  i never realized how much heat was being wasted just blowing through a hole in the wall  if you have never seen one of these working it is just like a heating vent from a forced air furnace  the actual construction of the whole thing is pretty cheap and a couple of ears molded onto it would have been nice for screwing it in place on the wall  i drilled a hole inside at the back of it and secured it in place with a couple screws it seems sturdy enough i guess time will tell ,dundas jafine   vents  white,9.9,0.6532258064516129,124.0,11.272727272727273,-29.01,124,1,15,11,1,5,1,3,17,124.0,124.0,11.2727,11.0,15.0,11.0,0.4545,5.0,1.0,1.0,3.0,0.2727,17.0,1.5455,52,14,48,14,68,15,58,15,0.85,0.26,0.27,0.29,1.71,0.93,52,41,40.4,37.4,0.76,0.82,4.46,6.31,0.94,28.82,0.83,0.9,17.19,2.93,0.33,0.81,0.16,0.02,0.17
B01AYKYDI0,5.0,i got this della portable electric ice maker machine because we are always hosting parties big family dinners and friends night we also go camping during the summer and thought an ice maker would be perfect to bring along in our  wheelwe recently used it for a family get together the ice made about  ice cubes in the first  minutes within about  it made about  in about an hour it was doubled and by  of it continuing to run wout using any ice the ice machine was finally full i included pictures you can see i took them at each increment i just mentioned once the ice maker is full it beeps at you and no longer will make ice unless they start melting and it will continue the cycle all over again or if you keep using ice for your drinks or in my case my children love to eat ice then it will continue making more i also included a picture of the size of ice you get small and large i compared them next to a quarter so you have an idea of how smallbig they are compared to ice from refrigerators and ice trays these are much smaller however i actually really like the smaller size they are perfect for drinks and as i said above my children love eating ice and these are a great size for them to chew on the ice maker allows you to choose small or large ice however when i had it on large i was getting a few small cubes and visa versa no big deal tho this machine will also alert you when you need to add water it comes with a nice ice scoop tooi am extremely happy with this ice maker im anxious to bring it camping with us i know it will get tons of use and i wont have to buy bags of ice which take up freezer roomi did receive this at a discounted price in exchange for my honest review,della portable electric ice maker high capacity easytouch button up to  lbs per day  selectable cube sizes black,18.29,0.5207100591715976,,,-246.22,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,32,101,30,201,56,171,54,0.85,0.32,0.28,0.17,1.72,0.93,116,38,38.3,38.4,0.58,0.76,5.79,8.18,0.9,22.22,0.59,0.67,26.22,3.62,0.23,0.51,0.11,0.05,0.16
B00E0CVTA4,2.0,the key in this photo appears to be made of metal but the one sent to me is made of plastic  i know that at some point the plastic one will wear out or break  the key does work but i am not happy with getting a plastic key when i was led to believe it would be made of metal  will amazon send me a replacement key at no cost when that happens,frigidaire  freezer door key,16.29,0.6486486486486487,24.666666666666668,8.222222222222221,30.21,74,1,13,9,3,6,3,1,10,74.0,24.6667,8.2222,9.0,4.3333,3.0,0.6667,2.0,3.0,1.0,0.3333,0.1111,3.3333,1.1111,26,5,23,5,40,7,33,7,0.82,0.21,0.19,0.06,0.06,0.18,26,26,26.0,26.0,0.65,0.65,2.91,4.11,0.88,13.72,0.7,0.88,12.25,2.47,0.42,0.56,0.03,0.0,0.03
B005DKRU32,5.0,this is not a cheap unit  maintains temp very well shipped quickly and safely all hardware heavy duty i purchased this one for commercial use and although its not the top of the line thats not what i needed it for i installed this on a passenger bus and it works great i was very impressed with this unit i have bought several kegerators in the past  years and this is by far the best quality for the price great value i have purchased two of these now and highly recommend this one,kegco single tap freestanding beer dispenser,665.19,0.6559139784946236,93.0,10.333333333333334,2.46,93,1,9,9,1,2,1,1,15,93.0,93.0,10.3333,9.0,9.0,9.0,0.2222,2.0,1.0,1.0,1.0,0.1111,15.0,1.6667,43,8,39,8,57,8,48,8,0.84,0.17,0.19,0.18,0.36,0.43,43,39,38.5,39.6,0.75,0.78,4.03,5.7,0.93,25.19,0.81,0.91,9.09,2.13,0.21,0.75,0.19,0.12,0.31
B00DWVTZ7I,4.0,we purchased this refrigerator in february  after out  year old samsung died without being able to find very much information on the product or a comparison with the similar dcs refrigerator made by fisher  paykels sister company  on the exterior the dcs handles are thicker more robust looking and come in a choice of rounded or squared design  the f p handles are thinner and square  they are very easy to clean because unlike samsung refrigerators the handles are not curved creating tight spaces  the exterior panels of both the f p and the dcs are a smudgefree stainless that cleans very easily with soap and water  unlike our previous samsung or our bosch applianceswe love the layout the fp refrigerator has two glass shelves which slide out very easily for cleaning  there are  slots for positioning the shelves making the interior highly customizable  unlike most brands on the market the shelves are one solid piece  so the entire shelf is usable and there is no risk of something falling over and spilling between the shelves the two fruit and vegetable bins and the two chiller bins fully remove from the refrigerator for food prep and cleaning as does the plastic shelf that these bins sit in  the bins are dishwasher safe  strangely the water filter sits outside the refrigerator the dcs model has an interior water filter so we were able to set it up in the basement and feed the line up through the floor  if you dont put the filter in the basement you will need a spot to hang or sit the filter next to the refrigerator  the external water filter increases usable space in the refrigerator and makes for easy filter changingtalking about water both the f  p and the dcs models have water available in the exterior of the right refrigerator door  unlike all other refrigerator brands the water is not recessed making filling any size container or glass very easy  we routinely fill an electric kettle kuerig water tank pitchers and glasses straight from the door without any issues  unlike our old samsung which could only take certain sized glassesthe f  p and the dcs freezers are similar in layout a top sliding shelf with three clear removable bins and an open bottom drawer  the bins can be completely removed to allow trays to be stored  the bins are dishwashersafe  if the ice bin is removed the icemaker will not function until the bin is replaced the icemaker is extremely slow compared with our previous refrigerators it took several days to fill the ice bin  if additional ice is required one of the larger bins can be placed under the icemaker which is a nice feature  a small ice scoop is included with the ice bucket and despite its size and shape works very well for scoping enough ice for a glass for larger amounts the entire bin full of ice can be removedthe fp model has an updown push button temperature change system on the interior right wall  unfortunately there is no way to set a specific temperature unlike the digital dcs model which allows temperature changes using an exterior panel or our old samsung we would have liked to be able to set a specific temperature instead of having to guess and make incremental changes over a period of daysthe reason this refrigerator gets four stars is simply because the f  p is extremely noisy  there are frequent loud popping cracking sounds emanating from the refrigerator as the components expand and contract  this is the noisiest appliance we have ever owned and  months later we are still bothered by the noises  unfortunately we have no idea whether the dcs would have been made of superior materials resulting in less noise  but if it is the  higher pricetag would have been worth itoverall the manufacturer really thought out the design of this refrigerator and we highly recommend it  but take a look at the dcs model if it is available before making a decision,fisher paykel   activesmart french door refrigerator,340.54,0.45535714285714285,,,-610.61,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221,90,205,86,412,165,347,161,0.84,0.46,0.41,0.23,3.61,1.34,221,38,40.7,39.3,0.54,0.77,7.7,10.89,0.9,25.28,0.59,0.76,41.07,4.53,0.16,0.49,0.16,0.04,0.2
B000MING24,3.0,i have three of thee and they really work to clean and humidify the air they are quiet and do not over humidify but recently one of them started to make a noise i tried to figure it out myself no luck so i contacted venta customer service i sent them an email via their web site no response i gave them a week you never know whats going on then i called and left a voice mail no response again i waited a week then i called venta in germany the hq and was connected to the export division this being germany there was a real person on the phone immediately he told me that the us subsidiary were in the middle of a move that might be the reason he apologized and promised to contact them its been weeks since still no responsethis review is not about the air washer itself it is about the customer service with a high end product repair is usually an option and no customer service is just badi left them another vm now if i ever hear from them ill postps they called me back they moved and were unable to keep up for weeks to make up for it they will not charge me for the parts that i need but i have to pay for shipping them to me ok that is fair i hope they are settled in now and have their customer service restored from now oni changed my rating from one star to three stars after their call,venta airwasher charcoal ,9.92,0.5555555555555556,,,-168.07,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,22,83,22,148,26,114,26,0.77,0.23,0.23,0.15,0.88,0.66,94,42,39.5,38.5,0.64,0.81,5.46,7.73,0.91,23.89,0.73,0.85,29.88,3.87,0.31,0.67,0.08,0.07,0.15
