ID,rating,review,product,price,ttr,words_per_t_unit,words_per_clauses,flesch_reading_ease,l2sca_W,l2sca_S,l2sca_VP,l2sca_C,l2sca_T,l2sca_DC,l2sca_CT,l2sca_CP,l2sca_CN,l2sca_MLS,l2sca_MLT,l2sca_MLC,l2sca_C/S,l2sca_VP/T,l2sca_C/T,l2sca_DC/C,l2sca_DC/T,l2sca_T/S,l2sca_CT/T,l2sca_CP/T,l2sca_CP/C,l2sca_CN/T,l2sca_CN/C,lca_wordtypes,lca_swordtypes,lca_lextypes,lca_slextypes,lca_wordtokens,lca_swordtokens,lca_lextokens,lca_slextokens,lca_ld,lca_ls1,lca_ls2,lca_vs1,lca_vs2,lca_cvs1,lca_ndw,lca_ndwz,lca_ndwerz,lca_ndwesz,lca_ttr,lca_msttr,lca_cttr,lca_rttr,lca_logttr,lca_uber,lca_lv,lca_vv1,lca_svv1,lca_cvv1,lca_vv2,lca_nv,lca_adjv,lca_advv,lca_modv
B01F543PAW,5.0,this was my first ukulele purchase after shopping around a bit online i think it really was the way to go the uke sounds clear and brightit also comes with high quality strings of course it was a good thing that i read about having to tune a bunch on the first few days of use or i would have thought that the strings were bad id recommend this to anyone looking to get into playing,kala  ukulele light mahogany stain ltps,17.84,0.7631578947368421,76.0,8.444444444444445,28.18,76,1,14,9,1,8,1,2,13,76.0,76.0,8.4444,9.0,14.0,9.0,0.8889,8.0,1.0,1.0,2.0,0.2222,13.0,1.4444,39,8,35,8,48,9,40,9,0.83,0.23,0.21,0.1,0.1,0.22,39,39,39.0,39.0,0.81,0.81,3.98,5.63,0.95,31.34,0.88,0.9,8.1,2.01,0.23,0.88,0.28,0.03,0.3
B003HGFRO8,5.0,i just installed this on my epiphone les paul standard it took me about fifteen minutes i had to sand the sides to get it to fit other than that it was good to go it definitely sounds brighter than the plastic nut that came with the epiphone you can really hear a difference in the high strings they seem to chime a bit more having already replaced the pickups and the pots replacing the nut for ten dollars seemed like the next logical step im glad i did this is a good product and i would definitely buy another one for my next guitar all around,graph tech tusq xl  epiphone slotted nut,1.96,0.719626168224299,107.0,9.727272727272727,-11.76,107,1,18,11,1,7,1,0,14,107.0,107.0,9.7273,11.0,18.0,11.0,0.6364,7.0,1.0,1.0,0.0,0.0,14.0,1.2727,50,18,45,17,62,21,55,20,0.89,0.36,0.36,0.22,0.89,0.67,50,44,42.2,42.6,0.81,0.88,4.49,6.35,0.95,34.39,0.82,0.89,14.22,2.67,0.29,0.82,0.16,0.05,0.22
B0051HNHES,4.0,its a great set for a new player although the strings provided trouble for even an experienced player to tune and the small one broke when trying to fit it on the bridge for the first time while tuning its a great quality and i love how compact it is the design turns heads,cecilio   pearl white electric cello with ebony fittings in style  full size,62.99,0.7407407407407407,54.0,10.8,42.05,54,1,8,5,1,4,1,2,9,54.0,54.0,10.8,5.0,8.0,5.0,0.8,4.0,1.0,1.0,2.0,0.4,9.0,1.8,25,5,24,5,28,6,27,6,0.96,0.22,0.2,0.12,0.12,0.25,25,25,25.0,25.0,0.89,0.89,3.34,4.72,0.97,42.55,0.89,0.88,6.12,1.75,0.26,0.91,0.22,0.04,0.26
B000EVXKZC,5.0,just got it but i can already tell its perfect well designed and compact i wanted something that wasnt too wide but could fit  small pedals and one large pedal i have one pedal placed on top that i just leave on so its no problem not being able to access it  the others all fit on bottom row and have just enough room for cables no problem with setup  otherwise this thing is solid and the bag seems very well built i like that the handle works for both the bag and the board saves space and its more sturdy for holding all theres pedal attached although do add some weight  somebody did think about this will report back after road testing,gator cases guitar effects pedal board with tote bag standard size  x  gptblack,7.43,0.7073170731707317,123.0,8.2,-28.0,123,1,19,15,1,9,1,3,16,123.0,123.0,8.2,15.0,19.0,15.0,0.6,9.0,1.0,1.0,3.0,0.2,16.0,1.0667,60,12,54,12,76,15,68,15,0.89,0.22,0.2,0.18,0.73,0.6,60,39,43.2,40.9,0.79,0.78,4.87,6.88,0.95,34.46,0.79,0.91,18.18,3.02,0.29,0.77,0.13,0.06,0.19
B00F0AV1OO,1.0,this is pure rubbish we bought this this at costco tonight and the quality is so poor the disc that comes with it has nursery rhymes its made of cheap plastic that stripped when we tightened the mounts when we put it together the sound quality is poor the tower speakers are a measly  watts do not waste your money,singing machine  bluetooth karaoke pedestal,45.14,0.75,60.0,5.454545454545454,35.96,60,1,11,11,1,8,1,0,7,60.0,60.0,5.4545,11.0,11.0,11.0,0.7273,8.0,1.0,1.0,0.0,0.0,7.0,0.6364,31,15,25,14,36,15,27,14,0.75,0.52,0.48,0.44,1.78,0.94,31,31,31.0,31.0,0.86,0.86,3.65,5.17,0.96,37.3,0.93,1.0,9.0,2.12,0.33,0.92,0.15,0.0,0.15
B0002KZAM6,4.0,great mic for the price ive used the same behringer  for about a decade now for both vocal and acoustic recording its held up well over time didnt notice noisebuzz from the mic until i started working with a shure  but even compared to those recordings the noise passed through by the  is not much greater would recommend as a good starter condenser or traveling mic that may get beat up on the road,behringer  goldsputtered diaphragm condenser microphone silver ,17.84,0.8378378378378378,74.0,14.8,21.75,74,1,7,5,1,4,1,2,7,74.0,74.0,14.8,5.0,7.0,5.0,0.8,4.0,1.0,1.0,2.0,0.4,7.0,1.4,39,12,33,11,43,14,36,13,0.84,0.36,0.31,0.0,0.0,0.0,39,39,39.0,39.0,0.91,0.91,4.21,5.95,0.97,62.92,0.92,1.0,11.0,2.35,0.31,1.0,0.22,0.06,0.28
B00006JPD5,2.0,in the price range these are reasonable wireless mics but dont expect to get any reception if youre are running more than  wireless mics at a time if youre set on this price range check out the audio technica counterpartsnbspa datahookproductlinklinked classalinknormal   vhf wireless microphone system for camcorder useanbspthese are better mic quality and have better reception  they are a little more expensive but are worth the upgrade these mics are great for use with camcorders  i have used both azdens and audiotechnica mics with my sony xdcam and the azdens work ok but the audio technicas just work and sound better and pickup almost no background noise,azden wlxpro lavalier system,182.99,0.6666666666666666,108.0,12.0,-29.69,108,1,11,9,1,5,1,6,8,108.0,108.0,12.0,9.0,11.0,9.0,0.5556,5.0,1.0,1.0,6.0,0.6667,8.0,0.8889,50,23,47,23,72,33,62,33,0.86,0.53,0.46,0.12,0.12,0.25,50,36,36.8,38.4,0.69,0.72,4.17,5.89,0.91,21.78,0.76,1.0,8.0,2.0,0.13,0.74,0.23,0.06,0.29
B00XKVPHDQ,4.0,this a decent springloaded capo good workmanship and nice bronze finish on mineworks well on a dreadnought doesnt dent the neck and does not apply excessive pressure so as to pull the intonation sharp heavy aluminium build but it wont throw your neck of balancei would recommend it for a  or  string western or electric guitar with a standard cshape neck i believe the tension for a classical guitar banjo or ukulele would be too highit is not a quality on par with  but probably even with the kysers and dunlops out therei received this product at a discount in exchange for my honest review,donner  guitar capo for acoustic and electric guitarukulele capo silver,9.55,0.7428571428571429,105.0,13.125,-18.19,105,1,9,8,1,7,1,6,17,105.0,105.0,13.125,8.0,9.0,8.0,0.875,7.0,1.0,1.0,6.0,0.75,17.0,2.125,59,30,51,28,64,31,54,29,0.84,0.54,0.51,0.36,1.45,0.85,59,45,46.9,45.0,0.92,0.9,5.21,7.38,0.98,92.34,0.94,1.0,11.0,2.35,0.2,0.9,0.22,0.04,0.26
B0002ZO5ZY,3.0,this thing is very cheap it would do its job as cheap shock mount if it fit according to specs but it doesnt and it put a nice scratch in the side of my mic as i tried to install it those metal tines are a horrible design decision dont buy this unless you have a small studio condenser mic and you are very very cheap,onstage  studio microphone shock mount black,19.96,0.7424242424242424,22.0,6.6,38.33,66,1,12,10,3,5,2,0,7,66.0,22.0,6.6,10.0,4.0,3.3333,0.5,1.6667,3.0,0.6667,0.0,0.0,2.3333,0.7,31,11,29,11,38,12,34,12,0.89,0.35,0.35,0.38,1.12,0.75,31,31,31.0,31.0,0.82,0.82,3.56,5.03,0.94,28.23,0.85,1.0,8.0,2.0,0.24,1.0,0.18,0.03,0.21
B0002E2G3S,1.0,not as pictured  i have american strats and the trem arms that come with those are different then this arm the thread distance is longer too  the one i received has more of a long curve then the almost  degree corner shown in the arm pictured  the one in the picture is what i wanted  the one they shipped that style does not clear the tusq block saddles that i have on my warmoth build,fender american vintage stratocaster tremolo arm  chrome,1.96,0.7066666666666667,75.0,7.5,20.73,75,1,11,10,1,9,1,1,10,75.0,75.0,7.5,10.0,11.0,10.0,0.9,9.0,1.0,1.0,1.0,0.1,10.0,1.0,35,8,29,7,50,8,39,7,0.78,0.18,0.23,0.0,0.0,0.0,35,35,35.0,35.0,0.7,0.7,3.5,4.95,0.91,18.63,0.74,0.9,8.1,2.01,0.23,0.67,0.15,0.03,0.18
B007L0CH8K,4.0,been using this pedal for a couple months played it with hamburgers and single coils through a pa system sounds awesome  very nice tones my only gripe would be that the footswith could feel of better quality however everything works as it should for the price you cant go wrong,joyo  american sound effects pedal amplifier simulation with voice control,6.04,0.92,50.0,8.333333333333334,46.11,50,1,8,6,1,5,1,1,6,50.0,50.0,8.3333,6.0,8.0,6.0,0.8333,5.0,1.0,1.0,1.0,0.1667,6.0,1.0,29,8,27,8,30,8,27,8,0.9,0.3,0.28,0.14,0.14,0.27,29,29,29.0,29.0,0.97,0.97,3.74,5.29,0.99,148.19,1.0,1.0,7.0,1.87,0.26,1.0,0.26,0.04,0.3
B005LZQTKE,5.0,i ordered this for my daughter who had been begging me for my bach strad silver trumpet i have played for too many years to mention i took this horn for a tour and i was shocked by the warm tone and valve action for such a low price i was concerned that it would be lacquered and not plated for that price and it is plated which is much better  im shocked by this products attributes for the price you cant go wrong with this warning this is rated on it being brand newso long term there could be issues but for now there are none present,ymc trumpet new concert band real silver plated trumpet with case,26.24,0.6851851851851852,108.0,7.2,-4.31,108,1,17,15,1,8,1,3,16,108.0,108.0,7.2,15.0,17.0,15.0,0.5333,8.0,1.0,1.0,3.0,0.2,16.0,1.0667,46,16,39,15,64,17,46,16,0.72,0.35,0.35,0.44,3.06,1.24,46,36,37.1,36.7,0.72,0.72,4.07,5.75,0.92,22.75,0.85,0.88,12.25,2.47,0.3,0.78,0.15,0.0,0.15
B00JYG7LIU,5.0,my favorite picks by far i am a professional touring guitarist and i dont like to use anything else fantastic feel and the tone is better than most massmanufactured picks i will file the edge with fine sandpaper just to get rid of the small ridge around the edge which improves the tone greatly any normal sized large picks feel clunky and inarticulate to me now and other jazz iiis other than the carbon ones feel and sound plasticy which i have grown to hategranted the minuscule differences in tone wont come across to the average listener maybe in a recording but definitely not on stage but it makes a difference in how it feels to play which makes me play better,dunlop  max grip jazz iii carbon fiber guitar picks ,6.25,0.6721311475409836,122.0,8.714285714285714,-35.44,122,1,19,14,1,7,1,2,18,122.0,122.0,8.7143,14.0,19.0,14.0,0.5,7.0,1.0,1.0,2.0,0.1429,18.0,1.2857,58,22,52,22,75,22,68,22,0.91,0.32,0.38,0.18,0.53,0.51,58,40,41.4,42.5,0.77,0.8,4.74,6.7,0.94,31.49,0.76,0.82,11.53,2.4,0.21,0.76,0.22,0.06,0.28
B0002D0CKI,5.0,i received  big stubby  picks in red not sure what the clear is referring to in the titleive just started trying to learn how to play the acoustic guitar so i ordered these picks and a pack of the big stubby  the  picks feel more flexible and provide some tactile feedback when strumming a string the  are harder and do not seem to provide any feedback the  picks are still fairly hard but i can bend the tip around  degrees if i push it into a table and the  picks do not bend at all i think i prefer the  picks but it comes down to individual preference,dunlop big stubby picks ,5.71,0.6296296296296297,27.0,9.0,-21.23,108,1,18,12,4,8,3,3,12,108.0,27.0,9.0,12.0,4.5,3.0,0.6667,2.0,4.0,0.75,0.75,0.25,3.0,1.0,46,13,43,13,66,16,59,16,0.89,0.27,0.28,0.1,0.2,0.32,46,38,37.2,37.0,0.7,0.76,4.0,5.66,0.91,21.12,0.73,0.85,14.45,2.69,0.29,0.63,0.19,0.07,0.25
B0002D03P2,3.0,i was all starryeyed with this pickup when i got it advertised as a cleaner brighter version of the hot rails ive found this pickup to be pretty dark and having a lot of mid drive although its smooth it does translate some sparkle but its more akin to a weird vintage paf sound than strat singlesits too fat for neck duties imo i only used it in series or splitwhich i loved but was too low output but im going to give it a new life as middle pickup with a vintage rails in the neck and hot rails bridge these rails need seriesparallel switching it really frees up some strattier tones in parallel  ive already used the cool rails neckvintage rails middle combo and the vr is actually hotter than the cr when compared in series the tone of the vr wired series in the neck slot is similar to but very slightly hotter and more stratlike than this cool rails so my version of the set will go vr neck cr mid hr bridgealso i generally do not use tone controls and will try using a single  meg ohm master volume pot with a treble bleed circuit both vr and cr were a little dark wth a  so im looking for that dimarzio sparkle in these otherwise awesome duncan rails if that makes sense to you ,seymour duncan  cool rails strat pickup  white neck,8.65,0.5851528384279476,,,-135.59,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98,45,90,45,148,65,132,65,0.89,0.49,0.46,0.23,1.38,0.83,98,43,41.5,42.8,0.66,0.81,5.7,8.06,0.92,26.31,0.68,0.77,15.38,2.77,0.15,0.62,0.21,0.05,0.26
B00BVK1V42,5.0,i have played clarinet for many years in a variety of ensembles mainly community  professional bands orchestra chamber music a few small ensembles nothing like nerding out with a clarinet octet and pit orchestras  after subbing for a couple of shows in a pit orchestra for a local musical i decided that i wanted to start doing more of this playing and so i invested in a few new instruments for doubling purposes  so far i have been playing this flute for the last  weeks and loving it  the easy of range the clarity of tone and the basic instrument machines are very good  intonation seems to be getting better as i become more familiar with this instrument and it plays pretty consistent from the lower to the higher registrars  after a short period of time i removed the plastic tonehole covers and found that this brought an even warmer sound  ill never go back to a closed hole flute again  this instrument is a big improvement over my previous flute and i find that i am truly enjoying myself as i explore my new sound,glory silver plated intermediate openclosed hole c flute bundle with case tuning rod polish cloth joint grease pair of gloves and screw driver,14.99,0.6236559139784946,186.0,13.285714285714286,-108.86,186,1,19,14,1,10,0,4,35,186.0,186.0,13.2857,14.0,19.0,14.0,0.7143,10.0,1.0,0.0,4.0,0.2857,35.0,2.5,89,21,82,20,121,28,107,27,0.88,0.25,0.24,0.18,0.73,0.6,89,40,42.7,41.7,0.74,0.84,5.72,8.09,0.94,32.52,0.77,0.86,16.41,2.86,0.18,0.68,0.22,0.07,0.29
B01BWFS4HC,5.0,this amp is really nice i bought it along with a sanpera i footswitch although i am still learning all the features i am very pleased with how versatile it is i also received the skb molded guitar case an outstanding value spend the extra  and get the  case it is a fantastic buy,peavey vypyr vip   watt  combo guitar amp wamp modellingmidihard case,349.99,0.7222222222222222,54.0,7.714285714285714,33.59,54,1,8,7,1,6,1,1,9,54.0,54.0,7.7143,7.0,8.0,7.0,0.8571,6.0,1.0,1.0,1.0,0.1429,9.0,1.2857,27,10,24,10,37,10,30,10,0.81,0.33,0.37,0.25,0.5,0.5,27,27,27.0,27.0,0.73,0.73,3.14,4.44,0.91,17.97,0.8,1.0,8.0,2.0,0.27,0.77,0.2,0.1,0.3
B000S8DMU4,5.0,i own this and love itbut  this item descriptions all wrong  it is not passive it takes a battery  i installed this system in a vintage ovation folklore  you only need to drill two holes  one for the jack and one for the undersaddle pickupthis sellers description of the controls are all wrong so buy and use this product  just buy it somewhere else  i paid onethird the price elsewherea datahookproductlinklinked classalinknormal  sonic basic passive acousic guitar soundhole preamp with nanoflex undersaddle pickupa,shadow sonic basic passive acousic guitar soundhole preamp with nanoflex undersaddle pickup,199.99,0.7590361445783133,83.0,10.375,-12.78,83,1,11,8,1,3,1,3,8,83.0,83.0,10.375,8.0,11.0,8.0,0.375,3.0,1.0,1.0,3.0,0.375,8.0,1.0,48,24,42,23,55,26,47,25,0.85,0.53,0.5,0.4,1.6,0.89,48,44,44.3,44.1,0.87,0.88,4.58,6.47,0.97,51.23,0.89,1.0,10.0,2.24,0.21,0.96,0.19,0.04,0.23
B000W5DAVO,5.0,the addition of the chorus effect adds a new twist and makes for a much warmer flange sound has a nice wide sweep personally im a big fan of the newer more condensed eh effects  fits a lot better on a pedal board theyre still a touch expensive but still much cheaper than the boutique stuff,electroharmonix stereo electric mistress chorusflanger pedal,26.24,0.7857142857142857,56.0,18.666666666666668,40.02,56,1,3,3,1,2,1,2,9,56.0,56.0,18.6667,3.0,3.0,3.0,0.6667,2.0,1.0,1.0,2.0,0.6667,9.0,3.0,34,13,32,13,38,13,36,13,0.95,0.36,0.38,0.25,0.25,0.35,34,34,34.0,34.0,0.89,0.89,3.9,5.52,0.97,51.67,0.89,1.0,4.0,1.41,0.11,0.94,0.25,0.08,0.33
B0002CZQJQ,5.0,i like  sticks and usually went with the vic firth american hickory thats a nice classic pair but after the first hour of use i was constantly chipping pieces off the tips and thus blowing through sticks  i play rock and funk mostly can go ape on the set from time to time so opportunities to chip  break are frequent  that is important to know for my review so if you are the same you feel confident in trying themhad a pair of vader  when i was younger and liked them so figured id try my preferred stick size these days with vater and got these  awesome experience so far maybe  hours of use and there is not a single chip in either tip expected wear elsewhere on the stick no signs of splintering etc sticks are comfortable in hands good weight these will now be my go to paircheck them out,vater  los angeles  wood tip hickory drum sticks pair,10.19,0.6973684210526315,152.0,12.666666666666666,-57.43,152,1,17,12,1,9,1,5,17,152.0,152.0,12.6667,12.0,17.0,12.0,0.75,9.0,1.0,1.0,5.0,0.4167,17.0,1.4167,70,23,61,22,98,26,79,25,0.81,0.32,0.33,0.26,1.32,0.81,70,40,39.6,39.8,0.71,0.8,5.0,7.07,0.93,27.13,0.77,0.84,13.47,2.6,0.2,0.73,0.24,0.04,0.28
B005MR6IHK,5.0,this is a wonderful implement for tuning a variety of stringed instruments it is tiny and is very helpful for tuning a guitar when using a capo when typically the bass strings get sharper it is right there and handy to easily tune them since it is always attached to the instrument  also it is very accurate and easy to use,fender clipon tuner  for guitar ukulele bass violin mandolin and banjo,11.99,0.6721311475409836,61.0,8.714285714285714,26.48,61,1,11,7,1,6,1,3,6,61.0,61.0,8.7143,7.0,11.0,7.0,0.8571,6.0,1.0,1.0,3.0,0.4286,6.0,0.8571,27,14,22,14,37,16,27,16,0.73,0.59,0.52,0.38,1.12,0.75,27,27,27.0,27.0,0.73,0.73,3.14,4.44,0.91,17.97,0.81,0.62,3.12,1.25,0.19,0.88,0.3,0.07,0.37
B015SD4OWS,5.0,no frills pedal board  it helps that it already has velcro on the board so i only needed to add velcro to my pedalsthis item came with a large supply of velcro for me to use  depending on the size of the pedals you usetheres room for about  i currently have  pedals on the board with two of them being minipedals,mrpower pedalboard by aluminium alloy  guitar effect pedal board,0.91,0.7049180327868853,61.0,10.166666666666666,34.94,61,1,9,6,1,5,1,0,11,61.0,61.0,10.1667,6.0,9.0,6.0,0.8333,5.0,1.0,1.0,0.0,0.0,11.0,1.8333,24,6,21,6,32,10,27,9,0.84,0.33,0.25,0.25,0.5,0.5,24,24,24.0,24.0,0.75,0.75,3.0,4.24,0.92,18.13,0.78,1.0,8.0,2.0,0.3,0.71,0.11,0.07,0.19
B00064TZYW,5.0,i normally play an ovation acoustic and was accustomed to that projected sound afforded by the rounded back as you can imagine i was somewhat skeptical when i looked at the rover this guitar has excellent sound that i absolutely did not expect i compared this guitar to the martin backpackerbtw i love martin guitars and not only is the sound better but the action is unbelievable all for under  this is a great buy especially at this price i cant put this guitar down,washburn  rover steel string travel acoustic guitar  natural,34.99,0.6823529411764706,85.0,8.5,-6.35,85,1,10,10,1,5,1,2,7,85.0,85.0,8.5,10.0,10.0,10.0,0.5,5.0,1.0,1.0,2.0,0.2,7.0,0.7,39,12,35,11,55,16,46,15,0.84,0.33,0.31,0.15,0.31,0.39,39,36,36.0,35.6,0.71,0.72,3.72,5.26,0.91,20.29,0.76,1.0,13.0,2.55,0.28,0.48,0.11,0.15,0.26
B000GB3HSK,4.0,i have only had a chance to use them once so far i play in a couple different bands and have a drum kits set up at each location so i purchased these pedals to leave at rehearsal so i dont have to keep setting up and tearing downthese pedals are better than i expected them to be there isnt any way to adjust them other than the springs which is a bumper but they didnt feel to bad for the first  hrs of use i would say they are not a bad set of peddles and the cost definitely doesnt break the pocket,signature music pro double bass drum pedal new ,14.99,0.6634615384615384,34.666666666666664,10.4,-8.71,104,1,16,10,3,7,2,2,10,104.0,34.6667,10.4,10.0,5.3333,3.3333,0.7,2.3333,3.0,0.6667,0.6667,0.2,3.3333,1.0,48,14,41,14,67,15,51,15,0.76,0.29,0.29,0.2,0.6,0.55,48,36,38.1,37.9,0.72,0.72,4.15,5.86,0.92,23.02,0.8,0.93,13.07,2.56,0.27,0.85,0.2,0.06,0.25
B0101I47UY,4.0,this little head is my new favorite i cant believe it i would give it  stars if the fan werent so loudprosthe interface is simple but very effective this little amp gets louder than most others ive used regardless of power rating maybe it doesnt have the same headroom of a  head but it gets more volume out of my cabs than the rest using the passive input seems to help it hear the pitchesthe mid knob is switchable between a thick low mid and twangy higher mid thats a nice touchi was surprised by how much tonal variation this offers and most surprised by the fact that i can get my sound out of this small light loud inexpensive headi use this for electric and upright bass i think it is super for upright too it has a honkyness about it that allows the upright to sing though smoother sounding amps can make it hard for the upright to be audible this amp gives the upright a very exciting tone quality its flexible eq offers acceptable control for the tone and attenuating feedback problemsconsthe tt boost and psychoacoustics buttons not awesome  the boost will give you some distortion but i dont use them and they have nothing to do with my decision to keep itthe tuner is handy but doesnt always workthe fan is too loud im disappointed that peavey wouldnt spend a few more cents on quieter fans they designed it so the fan is always on at full this is not a big deal on live ballroom club wedding type jobs but its loud enough to be a problem on theater orchestra ballet bluegrass recording church and other acoustic jobs  i may try swapping it with a quieter fan at this price i can afford to void the warrantythe amp puts a strange sound out through the speaker when turned on weird it sounds like fabric quietly tearingthe punch button is a bit much in my opinion it bumps the  area a lot which can cause more problems than it solvesconclusiontheres no better sounding amp at a price anywhere near this and frankly i dont think ill prefer anything over this ive checked out  heads and i prefer this by far if you can tolerate the white noise from the fan its a winner,peavey a b box ,73.49,0.5710594315245479,,,-295.96,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165,77,154,75,240,96,212,94,0.88,0.44,0.47,0.29,4.65,1.53,165,44,43.6,43.8,0.69,0.86,7.53,10.65,0.93,34.82,0.73,0.78,33.62,4.1,0.2,0.74,0.22,0.02,0.24
B005ETZ6DI,5.0,i purchased this oscar schmidt uke as a possible gift but was so impressed with the bundle that i decidedto keep it very nice hard case tuner works great and the ukulele itself is very pretty and well made and itsounds and plays like a traditional soprano ukuleleit came with black ghs nylon strings mounted and even though it sounded okay the strings seemed tonot stay in tune as long as my other oscar schmidt concert uke with aquila strings and the soundto me seemed a little muted i decided to put on a set of martin  soprano strings and wowthe little dude just came alive and has a great bright musical voicethe martin strings are clear and thinner so they are a little harder to see but they are easy onthe fingers i suggest buying a pack or two of these strings if you buy this bundle it seems likemost of the ukulele cognoscenti feel that aquila strings are the way to go and maybe they arecorrect but i am loving the way that these martin strings feel and sound they are inexpensive too bottom line oscar schmidt entry level ukuleles are very well made and this is a great bundle deal,oscar schmidt  mahogany concert ukulele bundle with gig bag tuner austin bazaar instructional dvd and polishing cloth,14.99,0.5763546798029556,203.0,8.12,-109.2,203,1,29,25,1,13,1,10,22,203.0,203.0,8.12,25.0,29.0,25.0,0.52,13.0,1.0,1.0,10.0,0.4,22.0,0.88,86,34,80,34,134,54,119,54,0.89,0.45,0.4,0.12,0.36,0.42,86,45,39.1,39.3,0.64,0.84,5.25,7.43,0.91,23.49,0.67,0.76,14.44,2.69,0.16,0.67,0.19,0.07,0.26
B00TTQLKZU,4.0,its not a fixall im still having issues getting the volume i would like and to be fair i havent tried this with a pa setup yet however it does seem to be overall better than either my  or  for recording my guitar and seems a bit more tolerant to where the soundhole is as i move around so im generally happy with itthats for live for recording the thing sounds quite good getting close to the quality of my admittedly lower priced behringer  i normally use and is certainly easier to handle this wayill be doing a live set with this mic soon enough so may adjust my opinion after that,shure  cardioid condenser instrument microphone,22.99,0.7142857142857143,112.0,12.444444444444445,-25.29,112,1,15,9,1,8,1,3,9,112.0,112.0,12.4444,9.0,15.0,9.0,0.8889,8.0,1.0,1.0,3.0,0.3333,9.0,1.0,56,14,43,13,71,15,53,14,0.75,0.26,0.25,0.07,0.07,0.18,56,41,41.6,41.7,0.79,0.82,4.7,6.65,0.94,33.25,0.81,0.73,8.07,2.01,0.21,0.95,0.21,0.09,0.3
B00SHMHLDC,5.0,bought mine from the local guitar center havent had it too long yet but i can already tell this is a great controller perfect for the mobile dj love having sampler pads hot cue pads multiple effects per channel and pitch bend all on the same controller for only  cant wait to get out and use it more,denon dj ,73.49,0.8793103448275862,58.0,14.5,37.99,58,1,7,4,1,1,1,2,11,58.0,58.0,14.5,4.0,7.0,4.0,0.25,1.0,1.0,1.0,2.0,0.5,11.0,2.75,37,13,30,13,40,15,32,15,0.8,0.47,0.35,0.33,0.67,0.58,37,37,37.0,37.0,0.93,0.93,4.14,5.85,0.98,75.8,0.94,1.0,6.0,1.73,0.19,0.87,0.28,0.06,0.34
B0002CZW0Y,4.0,i read all the reviews on all the pop filters that amazon sells for about  they did not inspire confidence this particular one seemed less bad than most there were  basic complaints about this pop filter weak clamp that bends and warps when any torque is applied weak goose neck and the actual filter falling out the clamp  it is perfectly adequate i dont know what king of torque people need to apply to it that it is bending but its just holding up a pop filter its not a vise the gooseneck  very strong and sturdy move the filter into place and it stays filter falling out  this is a problem the outer loop that holds the filter in place around an inner loop is loose and there isnt any way to tighten itof course the filter performs perfectly also,nady   clamp on microphone pop filter with flexible gooseneck and metal stabilizing arm,0.91,0.6382978723404256,141.0,8.8125,-46.27,141,1,20,16,1,12,1,3,21,141.0,141.0,8.8125,16.0,20.0,16.0,0.75,12.0,1.0,1.0,3.0,0.1875,21.0,1.3125,60,25,55,25,87,40,74,39,0.85,0.53,0.42,0.26,1.32,0.81,60,38,39.2,37.8,0.69,0.76,4.55,6.43,0.92,23.31,0.74,0.84,13.47,2.6,0.22,0.64,0.19,0.04,0.23
B0015NT6KQ,3.0,ive bought  of these in the past  years they only seem to last a year then start shorting out i only use it on friday and saturday nights for  hours at a time and like clockwork they break every january when it works tho its totally worth it but make sure you buy your  year warranty im presently trying to redeem mine now,behringer digital pro mixer  ultimate  digital dj mixer,62.99,0.873015873015873,63.0,12.6,32.91,63,1,11,5,1,4,1,3,5,63.0,63.0,12.6,5.0,11.0,5.0,0.8,4.0,1.0,1.0,3.0,0.6,5.0,1.0,34,10,31,10,37,10,34,10,0.92,0.29,0.29,0.1,0.1,0.22,34,34,34.0,34.0,0.92,0.92,3.95,5.59,0.98,66.97,0.91,1.0,10.0,2.24,0.29,0.85,0.18,0.12,0.29
B0006VP800,1.0,they have the wrong picture up for this item resulting in me returning it thought i was getting a stand for my  instruments but got a top of a music stand holder instead the music stand holder did look nice and sturdy i would have kept it if i still used paper music sheets,stagg  bk desktop music stand,18.99,0.7592592592592593,54.0,9.0,42.05,54,1,8,6,1,3,1,1,6,54.0,54.0,9.0,6.0,8.0,6.0,0.5,3.0,1.0,1.0,1.0,0.1667,6.0,1.0,26,2,22,2,35,3,30,3,0.86,0.1,0.08,0.0,0.0,0.0,26,26,26.0,26.0,0.74,0.74,3.11,4.39,0.92,18.47,0.73,0.89,7.11,1.89,0.27,0.59,0.1,0.03,0.13
